НАИМЕНОВАНИЕ;АРТИКУЛ;ИМЯ_БРЕНДА;СТРАНА_БРЕНДА;РАЗДЕЛ;КАТЕГОРИЯ;ЦЕНА;ИЗОБРАЖЕНИЕ;КОЛЛЕКЦИЯ;ОПИСАНИЕ;ХАРАКТЕРИСТИКИ
"Потолочный светодиодный светильник Globo Ronja 41314-28";41314-28;Globo;Австрия;Светильники;Потолочные;18170;https://www.vamsvet.ru/upload/iblock/398/vamsvet-potolochnyy-svetodiodnyy-svetilnik-globo-ronja-41314-28.jpeg;Ronja;"Несравненная модель 41314-28 от австрийской компании Globo относится к коллекции Ronja. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: пластик, металл и акрил. Основным цветом товара является белый. Потолочный светодиодный светильник 41314-28 продается по цене 18170 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:41314-28||Бренд:Globo||Страна бренда:Австрия||Страна производства:Китай||Коллекция:Ronja||Стиль:Модерн||Высота, мм:100||Диаметр, мм:410||Тип цоколя:LED||Тип лампочки (основной):Светодиодная||Мощность лампы, W:28||Световой поток, lm:1845||Цветовая температура:4000-6000K||Напряжение, V:220-240||Виды материалов:Пластиковые||Материал арматуры:Металл||Материал плафонов:Акрил||Вид рассеивателя:Плафон||Цвет:Белый||Цвет арматуры:Белый||Цвет плафонов:Белый||Степень защиты:IP20||Гарантия производителя:12 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светильник Ideal Lux Woody PL5 Nero 122212";"Woody PL5 Nero";"Ideal Lux";Италия;Светильники;Потолочные;36200;https://www.vamsvet.ru/upload/iblock/275/vamsvet-potolochnyy-svetilnik-ideal-lux-woody-pl5-nero.jpeg;"Woody Nero";"Изящная модель Woody PL5 Nero от итальянской компании Ideal Lux относится к коллекции Woody Nero и отлично подойдет для установки на низкий потолок в гостиной, оформленной в стиле минимализм. Потолочный светильник Ideal Lux Woody PL5 Nero 122212 с цилиндрическими плафонами осветит помещение площадью 16.7 кв. м. Производитель Ideal Lux рекомендует использовать для устройства лампы накаливания с цоколем E27 и мощностью 60 W. Прибор произведен с использованием материалов: пластик, металл и стекло и может использоваться для натяжного потолка. Основным цветом товара является черный и хромовый. Потолочный светильник Woody PL5 Nero 122212 продается по цене 36200 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:Woody PL5 Nero||Бренд:Ideal Lux||Страна бренда:Италия||Страна производства:Китай||Коллекция:Woody Nero||Стиль:Минимализм||Высота, мм:200||Диаметр, мм:600||Тип цоколя:E27||Тип лампочки (основной):Накаливания||Количество ламп:5||Мощность лампы, W:60||Общая мощность, W:300||Площадь освещения, м2:16.7||Напряжение, V:220-240||Виды материалов:Пластиковые||Материал арматуры:Металл||Материал плафонов:Стекло||Направление плафонов:Вниз||Вид рассеивателя:Плафон||Форма рассеивателя:Цилиндр||Цвет:Черный||Цвет арматуры:Хром||Цвет плафонов:Черный||Степень защиты:IP20||Интерьер:Для гостиной||Место установки:На потолок||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Пульт ДУ:Нет||Гарантия производителя:2 года||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Ideal Lux Halo Pl D60 4000K 223230";"Halo Pl D60 4000K";"Ideal Lux";Италия;Светильники;Потолочные;77220;https://www.vamsvet.ru/upload/iblock/d79/vamsvet-potolochnyy-svetodiodnyy-svetilnik-ideal-lux-halo-pl-d60-4000k.jpeg;Halo;"Необыкновенная модель Halo Pl D60 4000K от итальянской компании Ideal Lux относится к коллекции Halo и отлично подойдет для установки на низкий потолок офиса, оформленном в современном стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: пластик и алюминий и может использоваться для натяжного потолка. Основным цветом товара является белый. Потолочный светодиодный светильник Halo Pl D60 4000K 223230 продается по цене 77220 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:Halo Pl D60 4000K||Бренд:Ideal Lux||Страна бренда:Италия||Страна производства:Китай||Коллекция:Halo||Стиль:Современный||Высота, мм:90||Диаметр, мм:600||Тип цоколя:LED||Тип лампочки (основной):Светодиодная||Мощность лампы, W:34||Общая мощность, W:34||Световой поток, lm:5000||Цветовая температура:4000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Пластиковые||Материал арматуры:Алюминий||Материал плафонов:Пластик||Направление плафонов:Вниз||Вид рассеивателя:Плафон||Форма рассеивателя:Цилиндр||Цвет:Белый||Цвет арматуры:Белый||Цвет плафонов:Белый||Степень защиты:IP20||Интерьер:Для офиса||Место установки:На потолок||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Срок службы:35000 часов||Гарантия производителя:2 года||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светильник Ideal Lux King PL9 Oro 073262";"King PL9 Oro";"Ideal Lux";Италия;Светильники;Потолочные;91580;https://www.vamsvet.ru/upload/iblock/770/vamsvet-potolochnyy-svetilnik-ideal-lux-king-pl9-oro.jpeg;"King Oro";"Замечательная модель King PL9 Oro от итальянской компании Ideal Lux относится к коллекции King Oro и отлично подойдет для установки на низкий потолок в гостиной, оформленной в стиле арт-деко. Потолочный светильник Ideal Lux King PL9 Oro 073262 с овальными плафонами осветит помещение площадью 20 кв. м. Производитель Ideal Lux рекомендует использовать для устройства галогеновые лампы с цоколем G9 и мощностью 40 W. Прибор произведен с использованием материалов: хрусталь тонированная, металл и хрусталь и может использоваться для натяжного потолка. В комплект поставки входят также лампы. Основным цветом товара является золотой и прозрачный. Потолочный светильник King PL9 Oro 073262 продается по цене 91580 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:King PL9 Oro||Бренд:Ideal Lux||Страна бренда:Италия||Страна производства:Китай||Коллекция:King Oro||Стиль:Арт-деко||Высота, мм:190||Диаметр, мм:535||Тип цоколя:G9||Тип лампочки (основной):Галогеновая||Количество ламп:9||Мощность лампы, W:40||Общая мощность, W:360||Площадь освещения, м2:20||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Хрустальные тонированные||Материал арматуры:Металл||Материал плафонов:Хрусталь||Направление плафонов:Вниз||Форма светильника:Буше||Вид рассеивателя:Плафон||Форма рассеивателя:Овал||Цвет:Золотой||Цвет арматуры:Золотой||Цвет плафонов:Прозрачный||Цвет декора:Прозрачный||Степень защиты:IP20||Интерьер:Для гостиной||Место установки:На потолок||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Пульт ДУ:Нет||Гарантия производителя:2 года||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светильник Ideal Lux Moonlight PL5 Oro 094663";"Moonlight PL5 Oro";"Ideal Lux";Италия;Светильники;Потолочные;24030;https://www.vamsvet.ru/upload/iblock/824/vamsvet-potolochnyy-svetilnik-ideal-lux-moonlight-pl5-oro.jpeg;"Moonlight Oro";"Незаурядная модель Moonlight PL5 Oro от итальянской компании Ideal Lux относится к коллекции Moonlight Oro и отлично подойдет для установки на низкий потолок спальни, оформленной в стиле арт-деко. Потолочный светильник Ideal Lux Moonlight PL5 Oro 094663 без плафонов осветит помещение площадью 11.1 кв. м. Производитель Ideal Lux рекомендует использовать для устройства галогеновые лампы с цоколем G9 и мощностью 40 W. Прибор произведен с использованием материалов: хрусталь и металл и может использоваться для натяжного потолка. В комплект поставки входят также лампы. Основным цветом товара является золотой. Потолочный светильник Moonlight PL5 Oro 094663 продается по цене 24030 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:Moonlight PL5 Oro||Бренд:Ideal Lux||Страна бренда:Италия||Страна производства:Китай||Коллекция:Moonlight Oro||Стиль:Арт-деко||Высота, мм:200||Диаметр, мм:260||Тип цоколя:G9||Тип лампочки (основной):Галогеновая||Количество ламп:5||Мощность лампы, W:40||Общая мощность, W:200||Площадь освещения, м2:11.1||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Хрустальные||Материал арматуры:Металл||Вид рассеивателя:Хрусталь||Форма рассеивателя:Без плафона||Цвет:Золотой||Цвет арматуры:Золотой||Цвет декора:Прозрачный||Степень защиты:IP20||Интерьер:Для спальни||Место установки:На потолок||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Пульт ДУ:Нет||Гарантия производителя:2 года||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Arte Perfetto Luce Rimini S505.0.36.A.3000";S505.0.36.A.3000;"Arte Perfetto Luce";Италия;Светильники;Потолочные;21665;https://www.vamsvet.ru/upload/iblock/653/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000.jpeg|https://www.vamsvet.ru/upload/iblock/11d/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000-1.jpeg|https://www.vamsvet.ru/upload/iblock/247/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000-2.jpeg|https://www.vamsvet.ru/upload/iblock/bea/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000-3.jpeg|https://www.vamsvet.ru/upload/iblock/653/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000.jpeg|https://www.vamsvet.ru/upload/iblock/11d/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000-1.jpeg|https://www.vamsvet.ru/upload/iblock/247/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000-2.jpeg|https://www.vamsvet.ru/upload/iblock/bea/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-3000-3.jpeg;Rimini;"Превосходная модель S505.0.36.A.3000 от итальянской компании Arte Perfetto Luce относится к коллекции Rimini и отлично подойдет для установки на низкий потолок прихожей, оформленной в классическом стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: хрусталь и металл и может использоваться для натяжного потолка. Основным цветом товара является никелевый и прозрачный. Потолочный светодиодный светильник S505.0.36.A.3000 продается по цене 21665 руб, с дисконтом 12% - ваша выгода при покупке составит 2954 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:S505.0.36.A.3000||Бренд:Arte Perfetto Luce||Страна бренда:Италия||Страна производства:Россия||Коллекция:Rimini||Стиль:Классика||Особенность:2 в 1 (подвесной и потолочный)||Количество плафонов:1||Ширина, мм:80||Высота, мм:140||Длина, мм:360||Тип цоколя:LED||Тип лампочки (основной):Накаливания||Мощность лампы, W:11||Общая мощность, W:11||Цветовая температура:3000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Хрустальные||Материал арматуры:Металл||Материал плафонов:Хрусталь||Вид рассеивателя:Хрусталь||Форма рассеивателя:Овал||Цвет:Никель||Цвет арматуры:Никель||Цвет плафонов:Прозрачный||Цвет декора:Прозрачный||Степень защиты:IP20||Интерьер:Для прихожей||Место установки:На потолок||Тип крепления:Монтажная пластина||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Цвет свечения:Теплый белый||Гарантия производителя:18 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Arte Perfetto Luce Rimini S505.0.36.A.4000";S505.0.36.A.4000;"Arte Perfetto Luce";Италия;Светильники;Потолочные;21665;https://www.vamsvet.ru/upload/iblock/d42/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000.jpeg|https://www.vamsvet.ru/upload/iblock/a5b/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000-1.jpeg|https://www.vamsvet.ru/upload/iblock/f99/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000-2.jpeg|https://www.vamsvet.ru/upload/iblock/127/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000-3.jpeg|https://www.vamsvet.ru/upload/iblock/d42/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000.jpeg|https://www.vamsvet.ru/upload/iblock/a5b/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000-1.jpeg|https://www.vamsvet.ru/upload/iblock/f99/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000-2.jpeg|https://www.vamsvet.ru/upload/iblock/127/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-a-4000-3.jpeg;Rimini;"Восхитительная модель S505.0.36.A.4000 от итальянской компании Arte Perfetto Luce относится к коллекции Rimini и отлично подойдет для установки на низкий потолок прихожей, оформленной в классическом стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: хрусталь и металл и может использоваться для натяжного потолка. Основным цветом товара является никелевый и прозрачный. Потолочный светодиодный светильник S505.0.36.A.4000 продается по цене 21665 руб, с дисконтом 12% - ваша выгода при покупке составит 2954 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:S505.0.36.A.4000||Бренд:Arte Perfetto Luce||Страна бренда:Италия||Страна производства:Россия||Коллекция:Rimini||Стиль:Классика||Особенность:2 в 1 (подвесной и потолочный)||Количество плафонов:1||Ширина, мм:80||Высота, мм:140||Длина, мм:360||Тип цоколя:LED||Тип лампочки (основной):Накаливания||Мощность лампы, W:11||Общая мощность, W:11||Цветовая температура:4000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Хрустальные||Материал арматуры:Металл||Материал плафонов:Хрусталь||Вид рассеивателя:Хрусталь||Форма рассеивателя:Овал||Цвет:Никель||Цвет арматуры:Никель||Цвет плафонов:Прозрачный||Цвет декора:Прозрачный||Степень защиты:IP20||Интерьер:Для прихожей||Место установки:На потолок||Тип крепления:Монтажная пластина||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Цвет свечения:Дневной белый||Гарантия производителя:18 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Arte Perfetto Luce Rimini S505.0.36.B.3000";S505.0.36.B.3000;"Arte Perfetto Luce";Италия;Светильники;Потолочные;22313;https://www.vamsvet.ru/upload/iblock/bdd/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000.jpeg|https://www.vamsvet.ru/upload/iblock/221/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000-1.jpeg|https://www.vamsvet.ru/upload/iblock/b73/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000-2.jpeg|https://www.vamsvet.ru/upload/iblock/f4b/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000-3.jpeg|https://www.vamsvet.ru/upload/iblock/bdd/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000.jpeg|https://www.vamsvet.ru/upload/iblock/221/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000-1.jpeg|https://www.vamsvet.ru/upload/iblock/b73/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000-2.jpeg|https://www.vamsvet.ru/upload/iblock/f4b/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-3000-3.jpeg;Rimini;"Изумительная модель S505.0.36.B.3000 от итальянской компании Arte Perfetto Luce относится к коллекции Rimini и отлично подойдет для установки на низкий потолок прихожей, оформленной в классическом стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: хрусталь и металл и может использоваться для натяжного потолка. Основным цветом товара является никелевый и прозрачный. Потолочный светодиодный светильник S505.0.36.B.3000 продается по цене 22313 руб, с дисконтом 12% - ваша выгода при покупке составит 3043 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:S505.0.36.B.3000||Бренд:Arte Perfetto Luce||Страна бренда:Италия||Страна производства:Россия||Коллекция:Rimini||Стиль:Классика||Особенность:2 в 1 (подвесной и потолочный)||Количество плафонов:1||Ширина, мм:80||Высота, мм:190||Длина, мм:360||Тип цоколя:LED||Тип лампочки (основной):Накаливания||Мощность лампы, W:11||Общая мощность, W:11||Цветовая температура:3000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Хрустальные||Материал арматуры:Металл||Материал плафонов:Хрусталь||Вид рассеивателя:Хрусталь||Форма рассеивателя:Овал||Цвет:Никель||Цвет арматуры:Никель||Цвет плафонов:Прозрачный||Цвет декора:Прозрачный||Степень защиты:IP20||Интерьер:Для прихожей||Место установки:На потолок||Тип крепления:Монтажная пластина||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Цвет свечения:Теплый белый||Гарантия производителя:18 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Arte Perfetto Luce Rimini S505.0.36.B.4000";S505.0.36.B.4000;"Arte Perfetto Luce";Италия;Светильники;Потолочные;22313;https://www.vamsvet.ru/upload/iblock/67d/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000.jpeg|https://www.vamsvet.ru/upload/iblock/d44/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000-1.jpeg|https://www.vamsvet.ru/upload/iblock/2d6/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000-2.jpeg|https://www.vamsvet.ru/upload/iblock/38f/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000-3.jpeg|https://www.vamsvet.ru/upload/iblock/67d/vamsvet-potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000.jpeg|https://www.vamsvet.ru/upload/iblock/d44/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000-1.jpeg|https://www.vamsvet.ru/upload/iblock/2d6/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000-2.jpeg|https://www.vamsvet.ru/upload/iblock/38f/potolochnyy-svetodiodnyy-svetilnik-arte-perfetto-luce-rimini-s505-0-36-b-4000-3.jpeg;Rimini;"Исключительная модель S505.0.36.B.4000 от итальянской компании Arte Perfetto Luce относится к коллекции Rimini и отлично подойдет для установки на низкий потолок прихожей, оформленной в классическом стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: хрусталь и металл и может использоваться для натяжного потолка. Основным цветом товара является никелевый и прозрачный. Потолочный светодиодный светильник S505.0.36.B.4000 продается по цене 22313 руб, с дисконтом 12% - ваша выгода при покупке составит 3043 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:S505.0.36.B.4000||Бренд:Arte Perfetto Luce||Страна бренда:Италия||Страна производства:Россия||Коллекция:Rimini||Стиль:Классика||Особенность:2 в 1 (подвесной и потолочный)||Количество плафонов:1||Ширина, мм:80||Высота, мм:190||Длина, мм:360||Тип цоколя:LED||Тип лампочки (основной):Накаливания||Мощность лампы, W:11||Общая мощность, W:11||Цветовая температура:4000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Хрустальные||Материал арматуры:Металл||Материал плафонов:Хрусталь||Вид рассеивателя:Хрусталь||Форма рассеивателя:Овал||Цвет:Никель||Цвет арматуры:Никель||Цвет плафонов:Прозрачный||Цвет декора:Прозрачный||Степень защиты:IP20||Интерьер:Для прихожей||Место установки:На потолок||Тип крепления:Монтажная пластина||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Цвет свечения:Дневной белый||Гарантия производителя:18 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Globo Rosi 41604D2F";41604D2F;Globo;Австрия;Светильники;Потолочные;23720;https://www.vamsvet.ru/upload/iblock/385/vamsvet-potolochnyy-svetodiodnyy-svetilnik-globo-rosi-41604d2f.jpeg|https://www.vamsvet.ru/upload/iblock/385/vamsvet-potolochnyy-svetodiodnyy-svetilnik-globo-rosi-41604d2f.jpeg|https://www.vamsvet.ru/upload/iblock/897/0f18bf90-c253-11e8-80bd-0050568766811.jpeg;Rosi;"Уникальная модель 41604D2F от австрийской компании Globo относится к коллекции Rosi и отлично подойдет для установки на низкий потолок спальни, оформленной в современном стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: пластик, алюминий и акрил и может использоваться для натяжного потолка. В комплект поставки входит пульт дистанционного управления. Основным цветом товара является белый. Потолочный светодиодный светильник 41604D2F с диммером продается по цене 23720 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:41604D2F||Бренд:Globo||Страна бренда:Австрия||Страна производства:Китай||Коллекция:Rosi||Стиль:Современный||Ширина, мм:450||Высота, мм:53||Длина, мм:450||Тип цоколя:LED||Тип лампочки (основной):Светодиодная||Мощность лампы, W:30||Общая мощность, W:30||Световой поток, lm:2400||Цветовая температура:3000-6000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Пластиковые||Материал арматуры:Алюминий||Материал плафонов:Акрил||Вид рассеивателя:Декоративный||Форма рассеивателя:Квадратный||Цвет:Белый||Цвет арматуры:Белый||Цвет плафонов:Белый||Степень защиты:IP20||Интерьер:Для спальни||Место установки:На потолок||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Пульт ДУ:Да||Наличие диммера:Да||Тип управления:пульт ДУ||Срок службы:30000 часов||Гарантия производителя:12 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Потолочный светодиодный светильник Globo Rudi 48379-80";48379-80;Globo;Австрия;Светильники;Потолочные;47100;https://www.vamsvet.ru/upload/iblock/6b6/vamsvet-potolochnyy-svetodiodnyy-svetilnik-globo-rudi-48379-80.jpeg|https://www.vamsvet.ru/upload/iblock/6b6/vamsvet-potolochnyy-svetodiodnyy-svetilnik-globo-rudi-48379-80.jpeg|https://www.vamsvet.ru/upload/iblock/6b0/6c59d75f-c26f-11e8-80bd-0050568766811.jpeg;Rudi;"Невероятная модель 48379-80 от австрийской компании Globo относится к коллекции Rudi и отлично подойдет для установки на низкий потолок в гостиной, оформленной в современном стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: пластик, металл и акрил и может использоваться для натяжного потолка. В комплект поставки входит пульт дистанционного управления. Основным цветом товара является белый. Потолочный светодиодный светильник 48379-80 с диммером продается по цене 47100 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:48379-80||Бренд:Globo||Страна бренда:Австрия||Страна производства:Китай||Коллекция:Rudi||Стиль:Современный||Высота, мм:105||Диаметр, мм:860||Тип цоколя:LED||Тип лампочки (основной):Светодиодная||Мощность лампы, W:80||Общая мощность, W:80||Световой поток, lm:5200||Цветовая температура:3000/4500/6000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Пластиковые||Материал арматуры:Металл||Материал плафонов:Акрил||Вид рассеивателя:Плафон||Форма рассеивателя:Круглый||Цвет:Белый||Цвет арматуры:Белый||Цвет плафонов:Белый||Степень защиты:IP20||Интерьер:Для гостиной||Место установки:На потолок||Подходит для натяжных потолков:ДаПри условии использования
светодиодных ламп||Подходит для низких потолков:Да||Пульт ДУ:Да||Наличие диммера:Да||Тип управления:пульт ДУ||Срок службы:20000 часов||Гарантия производителя:12 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Потолочные"
"Настенный светильник Azzardo Dali 120 AZ2898";AZ2898;Azzardo;Польша;Светильники;Настенные;52580;https://www.vamsvet.ru/upload/iblock/1d1/vamsvet-nastennyy-svetilnik-azzardo-dali-120-az2898.jpeg|https://www.vamsvet.ru/upload/iblock/19d/nastennyy-svetilnik-azzardo-dali-120-az2898-1.jpeg|https://www.vamsvet.ru/upload/iblock/e6c/nastennyy-svetilnik-azzardo-dali-120-az2898-2.jpeg|https://www.vamsvet.ru/upload/iblock/1d1/vamsvet-nastennyy-svetilnik-azzardo-dali-120-az2898.jpeg|https://www.vamsvet.ru/upload/iblock/19d/nastennyy-svetilnik-azzardo-dali-120-az2898-1.jpeg|https://www.vamsvet.ru/upload/iblock/e6c/nastennyy-svetilnik-azzardo-dali-120-az2898-2.jpeg;"Dali 120";"Утонченная модель AZ2898 от польской компании Azzardo относится к коллекции Dali 120 и отлично подойдет для установки на стену ванной, оформленной в современном стиле. Осветительный элемент встроен в конструкцию и не требует приобретения дополнительных лампочек. Прибор произведен с использованием материалов: металл и алюминий. Основным цветом товара является черный. Настенный светильник AZ2898 продается по цене 52580 руб. Торопитесь сделать заказ в интернет-магазине ВамСвет.";"Артикул:AZ2898||Бренд:Azzardo||Страна бренда:Польша||Коллекция:Dali 120||Стиль:Современный||Ширина, мм:1200||Высота, мм:42||Глубина, мм:100||Тип цоколя:LED||Тип лампочки (основной):Светодиодная||Мощность лампы, W:36||Общая мощность, W:36||Световой поток, lm:4320||Цветовая температура:3000K||Лампы в комплекте:Да||Напряжение, V:220-240||Виды материалов:Металлические||Материал арматуры:Алюминий||Материал плафонов:Алюминий||Направление плафонов:Поворотное||Вид рассеивателя:Декоративный||Форма рассеивателя:Прямоугольный||Цвет:Черный||Цвет арматуры:Черный||Цвет плафонов:Черный||Степень защиты:IP44||Интерьер:Для ванной||Место установки:На стену||Гарантия производителя:12 месяцев||Гарантия магазина:12 месяцев||Раздел:Светильники||Каталог:Настенные"
